                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                 0.7832,                0.80931,                0.89158,                0.91746,                0.86849,                0.92547,                0.71464,                0.89933,                0.71924,                0.99077,              0.0002872,              0.0002872,              0.0002872
                     38,                 0.7854,                0.78575,                0.90577,                0.91179,                0.85938,                0.92442,                0.72512,                0.86015,                0.69144,                0.97379,              0.0002674,              0.0002674,              0.0002674
                     39,                0.73861,                0.78391,                0.84679,                0.88328,                0.89062,                0.92562,                0.71263,                0.89426,                0.67145,                0.98929,              0.0002476,              0.0002476,              0.0002476
                     40,                0.71951,                0.73844,                0.86946,                0.86543,                0.92188,                0.91628,                0.70983,                0.88856,                 0.6817,                0.98508,              0.0002278,              0.0002278,              0.0002278
                     41,                0.68927,                0.81038,                0.87989,                0.86459,                0.89797,                0.91709,                0.71739,                0.86411,                0.65347,                0.97593,               0.000208,               0.000208,               0.000208
                     42,                0.72215,                0.78814,                0.88838,                0.86605,                0.89062,                0.92494,                0.72524,                0.86503,                0.63222,                 0.9772,              0.0001882,              0.0001882,              0.0001882
                     43,                 0.6813,                0.78162,                0.86588,                0.91218,                  0.875,                0.92588,                0.71405,                0.90667,                0.64928,                  1.008,              0.0001684,              0.0001684,              0.0001684
                     44,                0.66492,                 0.7632,                0.86466,                0.90963,                  0.875,                0.92792,                 0.7208,                0.88525,                0.63094,                0.99964,              0.0001486,              0.0001486,              0.0001486
                     45,                0.66041,                0.76371,                0.87537,                0.91888,                0.89062,                0.94102,                0.73261,                0.88212,                0.62434,                0.99996,              0.0001288,              0.0001288,              0.0001288
                     46,                0.66391,                0.75546,                0.87224,                0.93313,                0.87221,                0.94121,                0.71275,                0.87971,                0.63707,                0.99881,               0.000109,               0.000109,               0.000109
                     47,                0.66153,                0.74028,                0.86558,                0.87621,                0.88481,                0.91962,                0.71502,                0.88635,                0.64264,                 1.0017,               8.92e-05,               8.92e-05,               8.92e-05
                     48,                0.61321,                0.70099,                0.86501,                0.86537,                0.90396,                0.91833,                0.70665,                0.87701,                 0.6285,                0.99683,               6.94e-05,               6.94e-05,               6.94e-05
                     49,                0.63697,                0.68881,                0.86987,                0.91625,                0.85477,                0.91708,                0.71862,                0.87428,                0.62529,                0.99688,               4.96e-05,               4.96e-05,               4.96e-05
                     50,                0.61114,                0.70649,                0.85995,                0.86364,                0.90625,                 0.9171,                0.70951,                0.87274,                0.62651,                0.99481,               2.98e-05,               2.98e-05,               2.98e-05
