                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                0.90037,                0.72069,                0.93385,                0.93523,                0.89401,                0.95226,                0.70764,                0.86846,                0.60547,                0.96096,              0.0007228,              0.0007228,              0.0007228
                     16,                0.90584,                0.68799,                0.91863,                0.92064,                0.90881,                0.95592,                0.72587,                0.83226,                0.56418,                0.95147,               0.000703,               0.000703,               0.000703
                     17,                0.87474,                0.66726,                0.90445,                0.93535,                0.91705,                0.96732,                0.73706,                0.83709,                0.56501,                 0.9481,              0.0006832,              0.0006832,              0.0006832
                     18,                0.87952,                0.65888,                 0.9061,                0.91915,                0.92627,                0.97189,                 0.7343,                0.87465,                0.56124,                0.95817,              0.0006634,              0.0006634,              0.0006634
                     19,                0.86569,                0.63444,                0.91098,                0.92533,                0.91705,                0.95442,                0.73127,                0.81783,                0.55796,                0.94658,              0.0006436,              0.0006436,              0.0006436
                     20,                0.88738,                0.63039,                0.91371,                0.92626,                0.92614,                0.96226,                0.73351,                0.84459,                0.58333,                0.94831,              0.0006238,              0.0006238,              0.0006238
                     21,                0.85227,                0.62604,                0.90793,                0.94026,                0.88479,                0.95213,                0.72745,                0.84576,                0.57134,                0.95476,               0.000604,               0.000604,               0.000604
                     22,                0.86093,                 0.6231,                0.91226,                0.92004,                0.89862,                0.95326,                0.72319,                0.86589,                 0.5767,                0.95107,              0.0005842,              0.0005842,              0.0005842
                     23,                0.82577,                 0.5859,                0.90054,                0.91317,                0.92166,                0.95752,                0.71496,                0.82515,                0.55145,                0.94977,              0.0005644,              0.0005644,              0.0005644
                     24,                 0.8149,                0.58163,                0.89646,                0.93862,                0.91612,                0.96947,                0.75241,                0.80559,                0.51855,                0.94425,              0.0005446,              0.0005446,              0.0005446
                     25,                0.79018,                0.57054,                0.89576,                0.90698,                0.94009,                0.96811,                0.75014,                0.79648,                0.53777,                0.94058,              0.0005248,              0.0005248,              0.0005248
                     26,                0.80143,                0.55262,                 0.8928,                0.92961,                0.91293,                0.96295,                0.73453,                0.81438,                0.52118,                0.95133,               0.000505,               0.000505,               0.000505
                     27,                0.81364,                0.55811,                0.90384,                0.89995,                0.95392,                0.97007,                0.74086,                0.80256,                0.51393,                0.94057,              0.0004852,              0.0004852,              0.0004852
                     28,                0.78576,                0.52497,                0.89477,                0.93839,                 0.9125,                0.95804,                0.71128,                0.88159,                0.55287,                0.96461,              0.0004654,              0.0004654,              0.0004654
                     29,                 0.7727,                0.52612,                0.88446,                0.90146,                0.92627,                0.96302,                0.73897,                0.81284,                0.52085,                0.93954,              0.0004456,              0.0004456,              0.0004456
                     30,                0.80402,                0.55171,                0.89667,                0.93814,                0.90849,                0.96477,                0.74409,                0.83143,                0.54035,                0.94831,              0.0004258,              0.0004258,              0.0004258
                     31,                0.79134,                0.53937,                0.89661,                0.89411,                0.93391,                0.95653,                0.73882,                0.79588,                0.53458,                0.94234,               0.000406,               0.000406,               0.000406
                     32,                0.78292,                0.53088,                0.88693,                0.92547,                0.91244,                0.95589,                0.75094,                0.78687,                0.53336,                0.93609,              0.0003862,              0.0003862,              0.0003862
                     33,                0.75345,                0.50294,                0.87583,                0.92959,                0.91256,                0.96283,                0.74255,                0.82535,                 0.5196,                0.94546,              0.0003664,              0.0003664,              0.0003664
                     34,                0.76562,                0.52485,                0.87735,                0.92231,                0.89862,                0.96416,                0.74228,                0.80152,                0.51658,                0.93451,              0.0003466,              0.0003466,              0.0003466
                     35,                0.75832,                 0.5037,                0.87585,                0.92773,                0.89401,                0.95208,                0.73468,                0.80758,                 0.5334,                0.93872,              0.0003268,              0.0003268,              0.0003268
                     36,                0.73996,                0.49247,                0.87917,                0.90164,                0.92933,                0.96306,                0.74604,                0.77363,                0.50584,                 0.9349,               0.000307,               0.000307,               0.000307
                     37,                0.74183,                0.50112,                0.86199,                0.91044,                0.91705,                0.96378,                0.75126,                 0.7715,                0.49846,                0.93618,              0.0002872,              0.0002872,              0.0002872
                     38,                0.73071,                0.46582,                0.87603,                0.89774,                0.93046,                0.96519,                0.75635,                0.76751,                0.51371,                0.93001,              0.0002674,              0.0002674,              0.0002674
                     39,                0.71362,                0.45161,                 0.8728,                0.94096,                0.92166,                0.96721,                0.74486,                0.80078,                0.49941,                0.94819,              0.0002476,              0.0002476,              0.0002476
                     40,                0.71901,                0.45309,                 0.8796,                0.93542,                0.90323,                0.95823,                0.74362,                0.77645,                0.51315,                0.93845,              0.0002278,              0.0002278,              0.0002278
                     41,                0.70106,                0.44325,                0.88096,                0.93435,                0.91815,                0.96461,                0.74571,                0.79203,                0.48892,                0.93916,               0.000208,               0.000208,               0.000208
                     42,                0.67365,                0.43128,                0.86977,                0.92127,                0.93088,                0.96845,                0.74828,                0.80551,                0.49498,                0.93726,              0.0001882,              0.0001882,              0.0001882
                     43,                0.67753,                0.44323,                0.87492,                0.93005,                0.91906,                0.96508,                0.75786,                0.78379,                  0.515,                0.93777,              0.0001684,              0.0001684,              0.0001684
                     44,                0.66116,                0.42035,                0.86262,                0.90963,                 0.9277,                0.96534,                0.75239,                0.78464,                0.49393,                0.93545,              0.0001486,              0.0001486,              0.0001486
                     45,                0.66404,                0.40896,                0.86555,                0.93248,                0.91705,                0.96742,                0.75615,                0.80157,                0.48859,                0.93503,              0.0001288,              0.0001288,              0.0001288
                     46,                0.66515,                0.41659,                0.86242,                0.93794,                0.90548,                0.96628,                0.75111,                0.77135,                 0.4776,                0.93174,               0.000109,               0.000109,               0.000109
                     47,                0.63814,                 0.3942,                0.86226,                0.95347,                 0.8894,                0.96529,                0.75282,                0.78829,                 0.4943,                0.93871,               8.92e-05,               8.92e-05,               8.92e-05
                     48,                0.62463,                0.39517,                0.85027,                0.93314,                0.91705,                0.96732,                0.75297,                0.78524,                0.48026,                0.93342,               6.94e-05,               6.94e-05,               6.94e-05
                     49,                 0.6304,                0.39649,                0.86355,                0.95217,                0.90783,                 0.9708,                0.75225,                0.77764,                0.46288,                0.93409,               4.96e-05,               4.96e-05,               4.96e-05
                     50,                0.61166,                0.38575,                0.85125,                0.95166,                0.90719,                0.96996,                0.75925,                0.76846,                0.46796,                0.92923,               2.98e-05,               2.98e-05,               2.98e-05
